SYSTEM," ""1"""," ""SYSTEM"""," ""System Start"""," """"",,,
main," ""5976"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5977"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.CommandMenu:6"," fCommands""",,
main," ""5978"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5979"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.CommandMenu:6#add:47"," value=<void>""",,
main," ""5980"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5981"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5982"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," i=1""",,
main," ""5983"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5984"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5985"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.application.DrawApplication:1"," fView""",,
main," ""5986"""," ""SYSTEM"""," ""New Object"""," ""object=CH.ifa.draw.standard.ChangeAttributeCommand:36""",,,
main," ""5987"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," target=CH.ifa.draw.standard.ChangeAttributeCommand:36#CH.ifa.draw.standard.ChangeAttributeCommand:36""",,
main," ""5988"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5989"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:36#CH.ifa.draw.standard.ChangeAttributeCommand:36"," attributeName=""""FontName""""""",,
main," ""5990"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:36#CH.ifa.draw.standard.ChangeAttributeCommand:36"," value=""""SansSerif"""" (String)""",,
main," ""5991"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:36#CH.ifa.draw.standard.ChangeAttributeCommand:36"," name=""""SansSerif"""" (String)""",,
main," ""5992"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:36#CH.ifa.draw.standard.ChangeAttributeCommand:36"," view=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""5993"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5994"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ChangeAttributeCommand:36#CH.ifa.draw.standard.ChangeAttributeCommand:36"," target=CH.ifa.draw.util.Command:52#CH.ifa.draw.util.Command:52""",,
main," ""5995"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5996"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:52#CH.ifa.draw.util.Command:52"," name=""""SansSerif"""" (String)""",,
main," ""5997"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5998"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5999"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.util.Command:52"," fName=""""SansSerif"""" (String)""",,
main," ""6000"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6001"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:52#CH.ifa.draw.util.Command:52"," value=<void>""",,
main," ""6002"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6003"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6004"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:36"," fAttribute=""""FontName""""""",,
main," ""6005"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6006"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:36"," fValue=""""SansSerif"""" (String)""",,
main," ""6007"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6008"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:36"," fView=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""6009"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6010"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ChangeAttributeCommand:36#CH.ifa.draw.standard.ChangeAttributeCommand:36"," value=<void>""",,
main," ""6011"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6012"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6013"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," target=CH.ifa.draw.util.CommandMenu:6#add:48""",,
main," ""6014"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6015"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:6#add:48"," command=CH.ifa.draw.standard.ChangeAttributeCommand:36""",,
main," ""6016"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6017"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.CommandMenu:6#add:48"," target=CH.ifa.draw.util.Command:52#name:56""",,
main," ""6018"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6019"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6020"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.Command:52"," fName""",,
main," ""6021"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:52#name:56"," result=""""SansSerif"""" (String)""",,
main," ""6022"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:52#name:56"," value=""""SansSerif"""" (String)""",,
main," ""6023"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6024"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6025"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:6#add:48"," m=java.awt.MenuItem (id=594)""",,
main," ""6026"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6027"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6028"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6029"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.CommandMenu:6"," fCommands""",,
main," ""6030"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6031"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.CommandMenu:6#add:48"," value=<void>""",,
main," ""6032"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6033"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6034"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," i=2""",,
main," ""6035"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6036"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6037"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.application.DrawApplication:1"," fView""",,
main," ""6038"""," ""SYSTEM"""," ""New Object"""," ""object=CH.ifa.draw.standard.ChangeAttributeCommand:37""",,,
main," ""6039"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," target=CH.ifa.draw.standard.ChangeAttributeCommand:37#CH.ifa.draw.standard.ChangeAttributeCommand:37""",,
main," ""6040"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6041"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:37#CH.ifa.draw.standard.ChangeAttributeCommand:37"," attributeName=""""FontName""""""",,
main," ""6042"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:37#CH.ifa.draw.standard.ChangeAttributeCommand:37"," value=""""Serif"""" (String)""",,
main," ""6043"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:37#CH.ifa.draw.standard.ChangeAttributeCommand:37"," name=""""Serif"""" (String)""",,
main," ""6044"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:37#CH.ifa.draw.standard.ChangeAttributeCommand:37"," view=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""6045"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6046"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ChangeAttributeCommand:37#CH.ifa.draw.standard.ChangeAttributeCommand:37"," target=CH.ifa.draw.util.Command:53#CH.ifa.draw.util.Command:53""",,
main," ""6047"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6048"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:53#CH.ifa.draw.util.Command:53"," name=""""Serif"""" (String)""",,
main," ""6049"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6050"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6051"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.util.Command:53"," fName=""""Serif"""" (String)""",,
main," ""6052"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6053"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:53#CH.ifa.draw.util.Command:53"," value=<void>""",,
main," ""6054"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6055"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6056"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:37"," fAttribute=""""FontName""""""",,
main," ""6057"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6058"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:37"," fValue=""""Serif"""" (String)""",,
main," ""6059"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6060"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:37"," fView=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""6061"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6062"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ChangeAttributeCommand:37#CH.ifa.draw.standard.ChangeAttributeCommand:37"," value=<void>""",,
main," ""6063"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6064"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6065"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," target=CH.ifa.draw.util.CommandMenu:6#add:49""",,
main," ""6066"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6067"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:6#add:49"," command=CH.ifa.draw.standard.ChangeAttributeCommand:37""",,
main," ""6068"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6069"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.CommandMenu:6#add:49"," target=CH.ifa.draw.util.Command:53#name:57""",,
main," ""6070"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6071"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6072"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.Command:53"," fName""",,
main," ""6073"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:53#name:57"," result=""""Serif"""" (String)""",,
main," ""6074"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:53#name:57"," value=""""Serif"""" (String)""",,
main," ""6075"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6076"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6077"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:6#add:49"," m=java.awt.MenuItem (id=597)""",,
main," ""6078"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6079"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6080"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6081"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.CommandMenu:6"," fCommands""",,
main," ""6082"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6083"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.CommandMenu:6#add:49"," value=<void>""",,
main," ""6084"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6085"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6086"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," i=3""",,
main," ""6087"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6088"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6089"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.application.DrawApplication:1"," fView""",,
main," ""6090"""," ""SYSTEM"""," ""New Object"""," ""object=CH.ifa.draw.standard.ChangeAttributeCommand:38""",,,
main," ""6091"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," target=CH.ifa.draw.standard.ChangeAttributeCommand:38#CH.ifa.draw.standard.ChangeAttributeCommand:38""",,
main," ""6092"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6093"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:38#CH.ifa.draw.standard.ChangeAttributeCommand:38"," attributeName=""""FontName""""""",,
main," ""6094"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:38#CH.ifa.draw.standard.ChangeAttributeCommand:38"," value=""""Monospaced"""" (String)""",,
main," ""6095"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:38#CH.ifa.draw.standard.ChangeAttributeCommand:38"," name=""""Monospaced"""" (String)""",,
main," ""6096"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:38#CH.ifa.draw.standard.ChangeAttributeCommand:38"," view=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""6097"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6098"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ChangeAttributeCommand:38#CH.ifa.draw.standard.ChangeAttributeCommand:38"," target=CH.ifa.draw.util.Command:54#CH.ifa.draw.util.Command:54""",,
main," ""6099"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6100"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:54#CH.ifa.draw.util.Command:54"," name=""""Monospaced"""" (String)""",,
main," ""6101"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6102"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6103"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.util.Command:54"," fName=""""Monospaced"""" (String)""",,
main," ""6104"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6105"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:54#CH.ifa.draw.util.Command:54"," value=<void>""",,
main," ""6106"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6107"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6108"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:38"," fAttribute=""""FontName""""""",,
main," ""6109"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6110"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:38"," fValue=""""Monospaced"""" (String)""",,
main," ""6111"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6112"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:38"," fView=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""6113"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6114"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ChangeAttributeCommand:38#CH.ifa.draw.standard.ChangeAttributeCommand:38"," value=<void>""",,
main," ""6115"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6116"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6117"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," target=CH.ifa.draw.util.CommandMenu:6#add:50""",,
main," ""6118"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6119"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:6#add:50"," command=CH.ifa.draw.standard.ChangeAttributeCommand:38""",,
main," ""6120"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6121"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.CommandMenu:6#add:50"," target=CH.ifa.draw.util.Command:54#name:58""",,
main," ""6122"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6123"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6124"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.Command:54"," fName""",,
main," ""6125"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:54#name:58"," result=""""Monospaced"""" (String)""",,
main," ""6126"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:54#name:58"," value=""""Monospaced"""" (String)""",,
main," ""6127"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6128"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6129"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:6#add:50"," m=java.awt.MenuItem (id=600)""",,
main," ""6130"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6131"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6132"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6133"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.CommandMenu:6"," fCommands""",,
main," ""6134"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6135"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.CommandMenu:6#add:50"," value=<void>""",,
main," ""6136"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6137"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6138"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," i=4""",,
main," ""6139"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6140"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6141"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.application.DrawApplication:1"," fView""",,
main," ""6142"""," ""SYSTEM"""," ""New Object"""," ""object=CH.ifa.draw.standard.ChangeAttributeCommand:39""",,,
main," ""6143"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," target=CH.ifa.draw.standard.ChangeAttributeCommand:39#CH.ifa.draw.standard.ChangeAttributeCommand:39""",,
main," ""6144"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6145"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:39#CH.ifa.draw.standard.ChangeAttributeCommand:39"," attributeName=""""FontName""""""",,
main," ""6146"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:39#CH.ifa.draw.standard.ChangeAttributeCommand:39"," value=""""DialogInput"""" (String)""",,
main," ""6147"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:39#CH.ifa.draw.standard.ChangeAttributeCommand:39"," name=""""DialogInput"""" (String)""",,
main," ""6148"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:39#CH.ifa.draw.standard.ChangeAttributeCommand:39"," view=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""6149"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6150"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ChangeAttributeCommand:39#CH.ifa.draw.standard.ChangeAttributeCommand:39"," target=CH.ifa.draw.util.Command:55#CH.ifa.draw.util.Command:55""",,
main," ""6151"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6152"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:55#CH.ifa.draw.util.Command:55"," name=""""DialogInput"""" (String)""",,
main," ""6153"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6154"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6155"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.util.Command:55"," fName=""""DialogInput"""" (String)""",,
main," ""6156"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6157"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:55#CH.ifa.draw.util.Command:55"," value=<void>""",,
main," ""6158"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6159"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6160"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:39"," fAttribute=""""FontName""""""",,
main," ""6161"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6162"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:39"," fValue=""""DialogInput"""" (String)""",,
main," ""6163"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6164"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:39"," fView=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""6165"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6166"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ChangeAttributeCommand:39#CH.ifa.draw.standard.ChangeAttributeCommand:39"," value=<void>""",,
main," ""6167"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6168"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6169"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," target=CH.ifa.draw.util.CommandMenu:6#add:51""",,
main," ""6170"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6171"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:6#add:51"," command=CH.ifa.draw.standard.ChangeAttributeCommand:39""",,
main," ""6172"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6173"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.CommandMenu:6#add:51"," target=CH.ifa.draw.util.Command:55#name:59""",,
main," ""6174"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""6175"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6176"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.Command:55"," fName""",,
main," ""6177"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:55#name:59"," result=""""DialogInput"""" (String)""",,
main," ""6178"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:55#name:59"," value=""""DialogInput"""" (String)""",,
main," ""6179"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6180"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6181"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:6#add:51"," m=java.awt.MenuItem (id=603)""",,
main," ""6182"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6183"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6184"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6185"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.CommandMenu:6"," fCommands""",,
main," ""6186"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6187"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.CommandMenu:6#add:51"," value=<void>""",,
main," ""6188"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6189"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6190"""," ""SYSTEM"""," ""Variable Delete"""," ""method=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1 <name=i",type=int (id=7),value=<?>,"index=2>"""
main," ""6191"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6192"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," result=CH.ifa.draw.util.CommandMenu:6""",,
main," ""6193"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.application.DrawApplication:1#createFontMenu:1"," value=CH.ifa.draw.util.CommandMenu:6""",,
main," ""6194"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""6195"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6196"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""6197"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createAttributesMenu:1"," target=CH.ifa.draw.application.DrawApplication:1#createFontSizeMenu:1""",,
