"main", "62", "PizzaMaker.java:22", "Method Exit", "returner=PizzaMaker:1#bakePizza:1, value=<void>"
"main", "63", "PizzaMaker.java:7", "Method Returned", ""
"main", "64", "PizzaMaker.java:8", "Line Step", "file=PizzaMaker.java, line=8"
"main", "65", "PizzaMaker.java:8", "Method Call", "caller=PizzaMaker:1#makePizza:1, target=PizzaMaker:1#customerWantsPackedPizza:1"
"main", "66", "PizzaMaker.java:26", "Method Entered", ""
"main", "67", "PizzaMaker.java:27", "Line Step", "file=PizzaMaker.java, line=27"
"main", "68", "PizzaMaker.java:27", "Variable Write", "context=PizzaMaker:1#customerWantsPackedPizza:1, result=true"
"main", "69", "PizzaMaker.java:27", "Method Exit", "returner=PizzaMaker:1#customerWantsPackedPizza:1, value=true"
"main", "70", "PizzaMaker.java:8", "Method Returned", ""
"main", "71", "PizzaMaker.java:8", "Line Step", "file=PizzaMaker.java, line=8"
"main", "72", "PizzaMaker.java:9", "Line Step", "file=PizzaMaker.java, line=9"
"main", "73", "PizzaMaker.java:9", "Method Call", "caller=PizzaMaker:1#makePizza:1, target=PizzaMaker:1#packPizza:1"
"main", "74", "PizzaMaker.java:23", "Method Entered", ""
"main", "75", "PizzaMaker.java:24", "Line Step", "file=PizzaMaker.java, line=24"
"main", "76", "PizzaMaker.java:25", "Line Step", "file=PizzaMaker.java, line=25"
"main", "77", "PizzaMaker.java:25", "Method Exit", "returner=PizzaMaker:1#packPizza:1, value=<void>"
"main", "78", "PizzaMaker.java:9", "Method Returned", ""
"main", "79", "PizzaMaker.java:11", "Line Step", "file=PizzaMaker.java, line=11"
"main", "80", "PizzaMaker.java:11", "Method Exit", "returner=PizzaMaker:1#makePizza:1, value=<void>"
"main", "81", "PizzaMakerTest.java:6", "Method Returned", ""
"main", "82", "PizzaMakerTest.java:7", "Line Step", "file=PizzaMakerTest.java, line=7"
"main", "83", "PizzaMakerTest.java:8", "Line Step", "file=PizzaMakerTest.java, line=8"
"main", "84", "SYSTEM", "Type Load", "class=NonVegPizzaMaker"
"main", "85", "PizzaMakerTest.java:8", "New Object", "object=NonVegPizzaMaker:1"
"main", "86", "PizzaMakerTest.java:8", "Method Call", "caller=PizzaMakerTest#main:1, target=NonVegPizzaMaker:1#NonVegPizzaMaker:1"
"main", "87", "NonVegPizzaMaker.java:2", "Method Entered", ""
"main", "88", "NonVegPizzaMaker.java:2", "Line Step", "file=NonVegPizzaMaker.java, line=2"
"main", "89", "NonVegPizzaMaker.java:2", "Method Call", "caller=NonVegPizzaMaker:1#NonVegPizzaMaker:1, target=PizzaMaker:2#PizzaMaker:2"
"main", "90", "PizzaMaker.java:1", "Method Entered", ""
