"main", "81", "MessageTest.java:9", "Method Call", "caller=MessageTest#main:1, target=TextMessage:2#send:2"
"main", "82", "TextMessage.java:8", "Method Entered", ""
"main", "83", "TextMessage.java:9", "Line Step", "file=TextMessage.java, line=9"
"main", "84", "TextMessage.java:9", "Field Read", "context=TextMessage:2, messageSender"
"main", "85", "TextMessage.java:9", "Method Call", "caller=TextMessage:2#send:2, target=EmailMessageSender:1#sendMessage:1"
"main", "86", "EmailMessageSender.java:4", "Method Entered", ""
"main", "87", "EmailMessageSender.java:5", "Line Step", "file=EmailMessageSender.java, line=5"
"main", "88", "EmailMessageSender.java:6", "Line Step", "file=EmailMessageSender.java, line=6"
"main", "89", "EmailMessageSender.java:6", "Method Exit", "returner=EmailMessageSender:1#sendMessage:1, value=<void>"
"main", "90", "TextMessage.java:9", "Method Returned", ""
"main", "91", "TextMessage.java:10", "Line Step", "file=TextMessage.java, line=10"
"main", "92", "TextMessage.java:10", "Method Exit", "returner=TextMessage:2#send:2, value=<void>"
"main", "93", "MessageTest.java:9", "Method Returned", ""
"main", "94", "MessageTest.java:10", "Line Step", "file=MessageTest.java, line=10"
"main", "95", "MessageTest.java:10", "Method Exit", "returner=MessageTest#main:1, value=<void>"
"main", "96", "MessageTest.java:4", "Method Returned", ""
"main", "97", "SYSTEM", "Thread End", ""
"SYSTEM", "98", "SYSTEM", "System End", ""
