"main", "64", "PizzaFactory.java:22", "Method Exit", "returner=PizzaFactory:1#createPizza:1, value=CheesePizza:1"
"main", "65", "PizzaFactoryTest.java:5", "Method Returned", ""
"main", "66", "PizzaFactoryTest.java:5", "Line Step", "file=PizzaFactoryTest.java, line=5"
"main", "67", "PizzaFactoryTest.java:5", "Variable Write", "context=PizzaFactoryTest#main:1, cheesePizza=CheesePizza:1"
"main", "68", "PizzaFactoryTest.java:6", "Line Step", "file=PizzaFactoryTest.java, line=6"
"main", "69", "PizzaFactoryTest.java:6", "Method Call", "caller=PizzaFactoryTest#main:1, target=PizzaFactory:1#createPizza:2"
"main", "70", "PizzaFactory.java:5", "Method Entered", ""
"main", "71", "PizzaFactory.java:5", "Variable Write", "context=PizzaFactory:1#createPizza:2, type=""veggie"""
"main", "72", "PizzaFactory.java:7", "Line Step", "file=PizzaFactory.java, line=7"
"main", "73", "PizzaFactory.java:16", "Line Step", "file=PizzaFactory.java, line=16"
"main", "74", "SYSTEM", "Type Load", "class=VeggiePizza"
"main", "75", "PizzaFactory.java:16", "New Object", "object=VeggiePizza:1"
"main", "76", "PizzaFactory.java:16", "Method Call", "caller=PizzaFactory:1#createPizza:2, target=VeggiePizza:1#VeggiePizza:1"
"main", "77", "VeggiePizza.java:2", "Method Entered", ""
"main", "78", "VeggiePizza.java:2", "Line Step", "file=VeggiePizza.java, line=2"
"main", "79", "VeggiePizza.java:2", "Method Call", "caller=VeggiePizza:1#VeggiePizza:1, target=Pizza:2#Pizza:2"
"main", "80", "Pizza.java:2", "Method Entered", ""
"main", "81", "Pizza.java:2", "Line Step", "file=Pizza.java, line=2"
"main", "82", "Pizza.java:2", "Method Exit", "returner=Pizza:2#Pizza:2, value=<void>"
"main", "83", "VeggiePizza.java:2", "Method Returned", ""
"main", "84", "VeggiePizza.java:2", "Line Step", "file=VeggiePizza.java, line=2"
"main", "85", "VeggiePizza.java:2", "Method Exit", "returner=VeggiePizza:1#VeggiePizza:1, value=<void>"
"main", "86", "PizzaFactory.java:16", "Method Returned", ""
"main", "87", "PizzaFactory.java:16", "Line Step", "file=PizzaFactory.java, line=16"
"main", "88", "PizzaFactory.java:16", "Variable Write", "context=PizzaFactory:1#createPizza:2, pizza=VeggiePizza:1"
"main", "89", "PizzaFactory.java:17", "Line Step", "file=PizzaFactory.java, line=17"
"main", "90", "PizzaFactory.java:20", "Line Step", "file=PizzaFactory.java, line=20"
"main", "91", "PizzaFactory.java:20", "Method Call", "caller=PizzaFactory:1#createPizza:2, target=VeggiePizza:1#addIngredients:1"
"main", "92", "VeggiePizza.java:5", "Method Entered", ""
"main", "93", "VeggiePizza.java:6", "Line Step", "file=VeggiePizza.java, line=6"
"main", "94", "VeggiePizza.java:7", "Line Step", "file=VeggiePizza.java, line=7"
"main", "95", "VeggiePizza.java:7", "Method Exit", "returner=VeggiePizza:1#addIngredients:1, value=<void>"
"main", "96", "PizzaFactory.java:20", "Method Returned", ""
"main", "97", "PizzaFactory.java:21", "Line Step", "file=PizzaFactory.java, line=21"
"main", "98", "PizzaFactory.java:21", "Method Call", "caller=PizzaFactory:1#createPizza:2, target=Pizza:2#bakePizza:2"
"main", "99", "Pizza.java:4", "Method Entered", ""
"main", "100", "Pizza.java:5", "Line Step", "file=Pizza.java, line=5"
"main", "101", "Pizza.java:6", "Line Step", "file=Pizza.java, line=6"
"main", "102", "Pizza.java:6", "Method Exit", "returner=Pizza:2#bakePizza:2, value=<void>"
"main", "103", "PizzaFactory.java:21", "Method Returned", ""
"main", "104", "PizzaFactory.java:22", "Line Step", "file=PizzaFactory.java, line=22"
"main", "105", "PizzaFactory.java:22", "Variable Write", "context=PizzaFactory:1#createPizza:2, result=VeggiePizza:1"
"main", "106", "PizzaFactory.java:22", "Method Exit", "returner=PizzaFactory:1#createPizza:2, value=VeggiePizza:1"
"main", "107", "PizzaFactoryTest.java:6", "Method Returned", ""
"main", "108", "PizzaFactoryTest.java:6", "Line Step", "file=PizzaFactoryTest.java, line=6"
"main", "109", "PizzaFactoryTest.java:6", "Variable Write", "context=PizzaFactoryTest#main:1, veggiePizza=VeggiePizza:1"
"main", "110", "PizzaFactoryTest.java:7", "Line Step", "file=PizzaFactoryTest.java, line=7"
"main", "111", "PizzaFactoryTest.java:7", "Method Exit", "returner=PizzaFactoryTest#main:1, value=<void>"
"main", "112", "PizzaFactoryTest.java:4", "Method Returned", ""
"main", "113", "SYSTEM", "Thread End", ""
"SYSTEM", "114", "SYSTEM", "System End", ""
