"main", "56", "BuilderPatternPerson.java:73", "Line Step", "file=BuilderPatternPerson.java, line=73"
"main", "57", "SYSTEM", "Type Load", "class=Person"
"main", "58", "BuilderPatternPerson.java:73", "Method Call", "caller=Person$PersonBuilder:1#build:1, target=LPerson;.Person(LPerson$PersonBuilder;LPerson;) <SYNTHETIC>"
"main", "59", "BuilderPatternPerson.java:10", "New Object", "object=Person:1"
"main", "60", "BuilderPatternPerson.java:10", "Method Call", "caller=LPerson;.Person(LPerson$PersonBuilder;LPerson;) <SYNTHETIC>, target=Person:1#Person:1"
"main", "61", "BuilderPatternPerson.java:10", "Method Entered", ""
"main", "62", "BuilderPatternPerson.java:10", "Variable Write", "context=Person:1#Person:1, builder=Person$PersonBuilder:1"
"main", "63", "BuilderPatternPerson.java:10", "Line Step", "file=BuilderPatternPerson.java, line=10"
"main", "64", "BuilderPatternPerson.java:12", "Line Step", "file=BuilderPatternPerson.java, line=12"
"main", "65", "BuilderPatternPerson.java:12", "Method Call", "caller=Person:1#Person:1, target=LPerson$PersonBuilder;.access$0(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "66", "BuilderPatternPerson.java:12", "Method Exit", "returner=LPerson$PersonBuilder;.access$0(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "67", "BuilderPatternPerson.java:12", "Method Returned", ""
"main", "68", "BuilderPatternPerson.java:12", "Line Step", "file=BuilderPatternPerson.java, line=12"
"main", "69", "BuilderPatternPerson.java:12", "Field Write", "context=Person:1, firstName=""John"""
"main", "70", "BuilderPatternPerson.java:13", "Line Step", "file=BuilderPatternPerson.java, line=13"
"main", "71", "BuilderPatternPerson.java:13", "Method Call", "caller=Person:1#Person:1, target=LPerson$PersonBuilder;.access$1(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "72", "BuilderPatternPerson.java:13", "Method Exit", "returner=LPerson$PersonBuilder;.access$1(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "73", "BuilderPatternPerson.java:13", "Method Returned", ""
"main", "74", "BuilderPatternPerson.java:13", "Line Step", "file=BuilderPatternPerson.java, line=13"
"main", "75", "BuilderPatternPerson.java:13", "Field Write", "context=Person:1, lastName=""Alley"""
"main", "76", "BuilderPatternPerson.java:14", "Line Step", "file=BuilderPatternPerson.java, line=14"
"main", "77", "BuilderPatternPerson.java:14", "Method Call", "caller=Person:1#Person:1, target=LPerson$PersonBuilder;.access$2(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "78", "BuilderPatternPerson.java:14", "Method Exit", "returner=LPerson$PersonBuilder;.access$2(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "79", "BuilderPatternPerson.java:14", "Method Returned", ""
"main", "80", "BuilderPatternPerson.java:14", "Line Step", "file=BuilderPatternPerson.java, line=14"
"main", "81", "BuilderPatternPerson.java:14", "Field Write", "context=Person:1, age=25"
"main", "82", "BuilderPatternPerson.java:15", "Line Step", "file=BuilderPatternPerson.java, line=15"
"main", "83", "BuilderPatternPerson.java:15", "Method Call", "caller=Person:1#Person:1, target=LPerson$PersonBuilder;.access$3(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "84", "BuilderPatternPerson.java:15", "Method Exit", "returner=LPerson$PersonBuilder;.access$3(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "85", "BuilderPatternPerson.java:15", "Method Returned", ""
"main", "86", "BuilderPatternPerson.java:15", "Line Step", "file=BuilderPatternPerson.java, line=15"
"main", "87", "BuilderPatternPerson.java:15", "Field Write", "context=Person:1, phone=""123001"""
"main", "88", "BuilderPatternPerson.java:16", "Line Step", "file=BuilderPatternPerson.java, line=16"
"main", "89", "BuilderPatternPerson.java:16", "Method Call", "caller=Person:1#Person:1, target=LPerson$PersonBuilder;.access$4(LPerson$PersonBuilder;) <SYNTHETIC>"
"main", "90", "BuilderPatternPerson.java:16", "Method Exit", "returner=LPerson$PersonBuilder;.access$4(LPerson$PersonBuilder;) <SYNTHETIC>, value=<void>"
"main", "91", "BuilderPatternPerson.java:16", "Method Returned", ""
"main", "92", "BuilderPatternPerson.java:16", "Line Step", "file=BuilderPatternPerson.java, line=16"
"main", "93", "BuilderPatternPerson.java:16", "Field Write", "context=Person:1, address=""CHD"""
"main", "94", "BuilderPatternPerson.java:17", "Line Step", "file=BuilderPatternPerson.java, line=17"
"main", "95", "BuilderPatternPerson.java:17", "Method Exit", "returner=Person:1#Person:1, value=<void>"
"main", "96", "BuilderPatternPerson.java:73", "Method Exit", "returner=LPerson;.Person(LPerson$PersonBuilder;LPerson;) <SYNTHETIC>, value=<void>"
"main", "97", "BuilderPatternPerson.java:73", "Method Returned", ""
"main", "98", "BuilderPatternPerson.java:73", "Line Step", "file=BuilderPatternPerson.java, line=73"
"main", "99", "BuilderPatternPerson.java:73", "Variable Write", "context=Person$PersonBuilder:1#build:1, result=Person:1"
"main", "100", "BuilderPatternPerson.java:73", "Method Exit", "returner=Person$PersonBuilder:1#build:1, value=Person:1"
"main", "101", "BuilderPatternPerson.java:82", "Method Returned", ""
"main", "102", "BuilderPatternPerson.java:82", "Line Step", "file=BuilderPatternPerson.java, line=82"
"main", "103", "BuilderPatternPerson.java:82", "Variable Write", "context=BuilderPatternPerson#main:1, person1=Person:1"
"main", "104", "BuilderPatternPerson.java:83", "Line Step", "file=BuilderPatternPerson.java, line=83"
"main", "105", "BuilderPatternPerson.java:38", "Method Call", "caller=BuilderPatternPerson#main:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "106", "BuilderPatternPerson.java:38", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "107", "BuilderPatternPerson.java:38", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Person:1#toString:1"
"main", "108", "BuilderPatternPerson.java:37", "Method Entered", ""
"main", "109", "BuilderPatternPerson.java:38", "Field Read", "context=Person:1, firstName"
"main", "110", "BuilderPatternPerson.java:38", "Field Read", "context=Person:1, lastName"
"main", "111", "BuilderPatternPerson.java:38", "Field Read", "context=Person:1, age"
"main", "112", "BuilderPatternPerson.java:38", "Field Read", "context=Person:1, phone"
"main", "113", "BuilderPatternPerson.java:38", "Field Read", "context=Person:1, address"
"main", "114", "BuilderPatternPerson.java:38", "Variable Write", "context=Person:1#toString:1, result=""Person: John, Alley, 25, 123001, CHD"""
"main", "115", "BuilderPatternPerson.java:38", "Method Exit", "returner=Person:1#toString:1, value=""Person: John, Alley, 25, 123001, CHD"""
"main", "116", "BuilderPatternPerson.java:85", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "117", "BuilderPatternPerson.java:85", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
"main", "118", "BuilderPatternPerson.java:38", "Method Returned", ""
"main", "119", "BuilderPatternPerson.java:85", "Line Step", "file=BuilderPatternPerson.java, line=85"
"main", "120", "BuilderPatternPerson.java:85", "New Object", "object=Person$PersonBuilder:2"
