"main", "54", "ReportGeneratorImplProxy.java:13", "Variable Write", "context=ReportGeneratorImplProxy:1#generateComplexReport:1, reportFormat=""Pdf"""
"main", "55", "ReportGeneratorImplProxy.java:14", "Line Step", "file=ReportGeneratorImplProxy.java, line=14"
"main", "56", "ReportGeneratorImplProxy.java:14", "Field Read", "context=ReportGeneratorImplProxy:1, reportGeneratorImpl"
"main", "57", "ReportGeneratorImplProxy.java:15", "Line Step", "file=ReportGeneratorImplProxy.java, line=15"
"main", "58", "SYSTEM", "Type Load", "class=ReportGeneratorImpl"
"main", "59", "ReportGeneratorImplProxy.java:15", "New Object", "object=ReportGeneratorImpl:1"
"main", "60", "ReportGeneratorImplProxy.java:15", "Method Call", "caller=ReportGeneratorImplProxy:1#generateComplexReport:1, target=ReportGeneratorImpl:1#ReportGeneratorImpl:1"
"main", "61", "ReportGeneratorImpl.java:3", "Method Entered", ""
"main", "62", "ReportGeneratorImpl.java:3", "Line Step", "file=ReportGeneratorImpl.java, line=3"
"main", "63", "ReportGeneratorImpl.java:4", "Line Step", "file=ReportGeneratorImpl.java, line=4"
"main", "64", "ReportGeneratorImpl.java:5", "Line Step", "file=ReportGeneratorImpl.java, line=5"
"main", "65", "ReportGeneratorImpl.java:5", "Method Exit", "returner=ReportGeneratorImpl:1#ReportGeneratorImpl:1, value=<void>"
"main", "66", "ReportGeneratorImplProxy.java:15", "Method Returned", ""
"main", "67", "ReportGeneratorImplProxy.java:15", "Line Step", "file=ReportGeneratorImplProxy.java, line=15"
"main", "68", "ReportGeneratorImplProxy.java:15", "Field Write", "context=ReportGeneratorImplProxy:1, reportGeneratorImpl=ReportGeneratorImpl:1"
"main", "69", "ReportGeneratorImplProxy.java:16", "Line Step", "file=ReportGeneratorImplProxy.java, line=16"
"main", "70", "ReportGeneratorImplProxy.java:16", "Field Read", "context=ReportGeneratorImplProxy:1, reportGeneratorImpl"
"main", "71", "ReportGeneratorImplProxy.java:16", "Method Call", "caller=ReportGeneratorImplProxy:1#generateComplexReport:1, target=ReportGeneratorImpl:1#generateComplexReport:1"
"main", "72", "ReportGeneratorImpl.java:10", "Method Entered", ""
"main", "73", "ReportGeneratorImpl.java:10", "Variable Write", "context=ReportGeneratorImpl:1#generateComplexReport:1, reportFormat=""Pdf"""
"main", "74", "ReportGeneratorImpl.java:10", "Variable Write", "context=ReportGeneratorImpl:1#generateComplexReport:1, reportEntries=150"
"main", "75", "ReportGeneratorImpl.java:11", "Line Step", "file=ReportGeneratorImpl.java, line=11"
"main", "76", "ReportGeneratorImpl.java:12", "Line Step", "file=ReportGeneratorImpl.java, line=12"
"main", "77", "ReportGeneratorImpl.java:12", "Method Exit", "returner=ReportGeneratorImpl:1#generateComplexReport:1, value=<void>"
"main", "78", "ReportGeneratorImplProxy.java:16", "Method Returned", ""
"main", "79", "ReportGeneratorImplProxy.java:17", "Line Step", "file=ReportGeneratorImplProxy.java, line=17"
"main", "80", "ReportGeneratorImplProxy.java:17", "Method Exit", "returner=ReportGeneratorImplProxy:1#generateComplexReport:1, value=<void>"
"main", "81", "ReportGeneratorImplProxyTest.java:8", "Method Returned", ""
"main", "82", "ReportGeneratorImplProxyTest.java:9", "Line Step", "file=ReportGeneratorImplProxyTest.java, line=9"
"main", "83", "ReportGeneratorImplProxyTest.java:9", "Method Call", "caller=ReportGeneratorImplProxyTest#main:1, target=ReportGeneratorImplProxy:1#generateSensitiveReport:1"
