"main", "59", "Adapter_CharReader.java:31", "Line Step", "file=Adapter_CharReader.java, line=31"
"main", "60", "Adapter_CharReader.java:31", "Method Exit", "returner=CharReaderAPI:1#readAllChars:1, value=<void>"
"main", "61", "Adapter_CharReader.java:7", "Method Returned", ""
"main", "62", "Adapter_CharReader.java:9", "Line Step", "file=Adapter_CharReader.java, line=9"
"main", "63", "SYSTEM", "Type Load", "class=ThirdPartyCharReader"
"main", "64", "Adapter_CharReader.java:9", "New Object", "object=ThirdPartyCharReader:1"
"main", "65", "Adapter_CharReader.java:9", "Method Call", "caller=Adapter_CharReader#main:1, target=ThirdPartyCharReader:1#ThirdPartyCharReader:1"
"main", "66", "Adapter_CharReader.java:71", "Method Entered", ""
"main", "67", "Adapter_CharReader.java:71", "Line Step", "file=Adapter_CharReader.java, line=71"
"main", "68", "Adapter_CharReader.java:71", "Method Exit", "returner=ThirdPartyCharReader:1#ThirdPartyCharReader:1, value=<void>"
"main", "69", "Adapter_CharReader.java:9", "Method Returned", ""
"main", "70", "Adapter_CharReader.java:9", "Line Step", "file=Adapter_CharReader.java, line=9"
"main", "71", "Adapter_CharReader.java:9", "Variable Write", "context=Adapter_CharReader#main:1, wooohReader=ThirdPartyCharReader:1"
"main", "72", "Adapter_CharReader.java:11", "Line Step", "file=Adapter_CharReader.java, line=11"
"main", "73", "SYSTEM", "Type Load", "class=ReaderAdapter"
"main", "74", "Adapter_CharReader.java:11", "New Object", "object=ReaderAdapter:1"
"main", "75", "Adapter_CharReader.java:11", "Method Call", "caller=Adapter_CharReader#main:1, target=ReaderAdapter:1#ReaderAdapter:1"
"main", "76", "Adapter_CharReader.java:56", "Method Entered", ""
"main", "77", "Adapter_CharReader.java:56", "Variable Write", "context=ReaderAdapter:1#ReaderAdapter:1, thirdPartyReader=ThirdPartyCharReader:1"
"main", "78", "Adapter_CharReader.java:56", "Line Step", "file=Adapter_CharReader.java, line=56"
"main", "79", "Adapter_CharReader.java:58", "Line Step", "file=Adapter_CharReader.java, line=58"
"main", "80", "Adapter_CharReader.java:58", "Field Write", "context=ReaderAdapter:1, thirdPartyReader=ThirdPartyCharReader:1"
"main", "81", "Adapter_CharReader.java:59", "Line Step", "file=Adapter_CharReader.java, line=59"
"main", "82", "Adapter_CharReader.java:59", "Method Exit", "returner=ReaderAdapter:1#ReaderAdapter:1, value=<void>"
"main", "83", "Adapter_CharReader.java:11", "Method Returned", ""
"main", "84", "Adapter_CharReader.java:11", "Line Step", "file=Adapter_CharReader.java, line=11"
"main", "85", "Adapter_CharReader.java:11", "Variable Write", "context=Adapter_CharReader#main:1, adapter=ReaderAdapter:1"
"main", "86", "Adapter_CharReader.java:13", "Line Step", "file=Adapter_CharReader.java, line=13"
"main", "87", "Adapter_CharReader.java:13", "New Object", "object=CharReaderAPI:2"
"main", "88", "Adapter_CharReader.java:13", "Method Call", "caller=Adapter_CharReader#main:1, target=CharReaderAPI:2#CharReaderAPI:2"
"main", "89", "Adapter_CharReader.java:23", "Method Entered", ""
"main", "90", "Adapter_CharReader.java:23", "Variable Write", "context=CharReaderAPI:2#CharReaderAPI:2, reader=ReaderAdapter:1"
"main", "91", "Adapter_CharReader.java:23", "Line Step", "file=Adapter_CharReader.java, line=23"
"main", "92", "Adapter_CharReader.java:25", "Line Step", "file=Adapter_CharReader.java, line=25"
"main", "93", "Adapter_CharReader.java:25", "Field Write", "context=CharReaderAPI:2, reader=ReaderAdapter:1"
"main", "94", "Adapter_CharReader.java:26", "Line Step", "file=Adapter_CharReader.java, line=26"
"main", "95", "Adapter_CharReader.java:26", "Method Exit", "returner=CharReaderAPI:2#CharReaderAPI:2, value=<void>"
"main", "96", "Adapter_CharReader.java:13", "Method Returned", ""
"main", "97", "Adapter_CharReader.java:13", "Line Step", "file=Adapter_CharReader.java, line=13"
"main", "98", "Adapter_CharReader.java:13", "Variable Write", "context=Adapter_CharReader#main:1, reader=CharReaderAPI:2"
"main", "99", "Adapter_CharReader.java:15", "Line Step", "file=Adapter_CharReader.java, line=15"
"main", "100", "Adapter_CharReader.java:15", "Method Call", "caller=Adapter_CharReader#main:1, target=CharReaderAPI:2#readAllChars:2"
"main", "101", "Adapter_CharReader.java:28", "Method Entered", ""
"main", "102", "Adapter_CharReader.java:28", "Variable Write", "context=CharReaderAPI:2#readAllChars:2, name=""Singh"""
"main", "103", "Adapter_CharReader.java:30", "Line Step", "file=Adapter_CharReader.java, line=30"
"main", "104", "Adapter_CharReader.java:30", "Field Read", "context=CharReaderAPI:2, reader"
"main", "105", "Adapter_CharReader.java:30", "Method Call", "caller=CharReaderAPI:2#readAllChars:2, target=ReaderAdapter:1#printAllCharacters:1"
"main", "106", "Adapter_CharReader.java:63", "Method Entered", ""
"main", "107", "Adapter_CharReader.java:63", "Variable Write", "context=ReaderAdapter:1#printAllCharacters:1, arr=""Singh"""
"main", "108", "Adapter_CharReader.java:65", "Line Step", "file=Adapter_CharReader.java, line=65"
"main", "109", "Adapter_CharReader.java:65", "Field Read", "context=ReaderAdapter:1, thirdPartyReader"
"main", "110", "Adapter_CharReader.java:65", "Method Call", "caller=ReaderAdapter:1#printAllCharacters:1, target=ThirdPartyCharReader:1#takeInput:1"
"main", "111", "Adapter_CharReader.java:76", "Method Entered", ""
"main", "112", "Adapter_CharReader.java:76", "Variable Write", "context=ThirdPartyCharReader:1#takeInput:1, input=""Singh"""
"main", "113", "Adapter_CharReader.java:78", "Line Step", "file=Adapter_CharReader.java, line=78"
"main", "114", "Adapter_CharReader.java:78", "Method Call", "caller=ThirdPartyCharReader:1#takeInput:1, target=ThirdPartyCharReader:1#ChangeToCharArray:1"
"main", "115", "Adapter_CharReader.java:81", "Method Entered", ""
"main", "116", "Adapter_CharReader.java:81", "Variable Write", "context=ThirdPartyCharReader:1#ChangeToCharArray:1, input=""Singh"""
"main", "117", "Adapter_CharReader.java:83", "Line Step", "file=Adapter_CharReader.java, line=83"
"main", "118", "Adapter_CharReader.java:83", "Variable Write", "context=ThirdPartyCharReader:1#ChangeToCharArray:1, result=char[5] (id=42)"
"main", "119", "Adapter_CharReader.java:83", "Method Exit", "returner=ThirdPartyCharReader:1#ChangeToCharArray:1, value=char[5] (id=42)"
"main", "120", "Adapter_CharReader.java:78", "Method Returned", ""
"main", "121", "Adapter_CharReader.java:78", "Line Step", "file=Adapter_CharReader.java, line=78"
"main", "122", "Adapter_CharReader.java:78", "Field Write", "context=ThirdPartyCharReader:1, charArray=char[5] (id=42)"
"main", "123", "Adapter_CharReader.java:79", "Line Step", "file=Adapter_CharReader.java, line=79"
"main", "124", "Adapter_CharReader.java:79", "Method Exit", "returner=ThirdPartyCharReader:1#takeInput:1, value=<void>"
"main", "125", "Adapter_CharReader.java:65", "Method Returned", ""
"main", "126", "Adapter_CharReader.java:66", "Line Step", "file=Adapter_CharReader.java, line=66"
"main", "127", "Adapter_CharReader.java:66", "Field Read", "context=ReaderAdapter:1, thirdPartyReader"
"main", "128", "Adapter_CharReader.java:66", "Method Call", "caller=ReaderAdapter:1#printAllCharacters:1, target=ThirdPartyCharReader:1#ChangeToCharArray:2"
"main", "129", "Adapter_CharReader.java:81", "Method Entered", ""
"main", "130", "Adapter_CharReader.java:81", "Variable Write", "context=ThirdPartyCharReader:1#ChangeToCharArray:2, input=""Singh"""
"main", "131", "Adapter_CharReader.java:83", "Line Step", "file=Adapter_CharReader.java, line=83"
"main", "132", "Adapter_CharReader.java:83", "Variable Write", "context=ThirdPartyCharReader:1#ChangeToCharArray:2, result=char[5] (id=44)"
"main", "133", "Adapter_CharReader.java:83", "Method Exit", "returner=ThirdPartyCharReader:1#ChangeToCharArray:2, value=char[5] (id=44)"
"main", "134", "Adapter_CharReader.java:66", "Method Returned", ""
"main", "135", "Adapter_CharReader.java:66", "Line Step", "file=Adapter_CharReader.java, line=66"
"main", "136", "Adapter_CharReader.java:67", "Line Step", "file=Adapter_CharReader.java, line=67"
"main", "137", "Adapter_CharReader.java:67", "Field Read", "context=ReaderAdapter:1, thirdPartyReader"
"main", "138", "Adapter_CharReader.java:67", "Method Call", "caller=ReaderAdapter:1#printAllCharacters:1, target=ThirdPartyCharReader:1#display:1"
"main", "139", "Adapter_CharReader.java:86", "Method Entered", ""
"main", "140", "Adapter_CharReader.java:88", "Line Step", "file=Adapter_CharReader.java, line=88"
"main", "141", "Adapter_CharReader.java:88", "Field Read", "context=ThirdPartyCharReader:1, charArray"
"main", "142", "Adapter_CharReader.java:88", "Variable Write", "context=ThirdPartyCharReader:1#display:1, i=0"
"main", "143", "Adapter_CharReader.java:90", "Line Step", "file=Adapter_CharReader.java, line=90"
"main", "144", "Adapter_CharReader.java:90", "Field Read", "context=ThirdPartyCharReader:1, charArray"
"main", "145", "Adapter_CharReader.java:88", "Line Step", "file=Adapter_CharReader.java, line=88"
"main", "146", "Adapter_CharReader.java:88", "Field Read", "context=ThirdPartyCharReader:1, charArray"
"main", "147", "Adapter_CharReader.java:88", "Variable Write", "context=ThirdPartyCharReader:1#display:1, i=1"
"main", "148", "Adapter_CharReader.java:90", "Line Step", "file=Adapter_CharReader.java, line=90"
"main", "149", "Adapter_CharReader.java:90", "Field Read", "context=ThirdPartyCharReader:1, charArray"
"main", "150", "Adapter_CharReader.java:88", "Line Step", "file=Adapter_CharReader.java, line=88"
"main", "151", "Adapter_CharReader.java:88", "Field Read", "context=ThirdPartyCharReader:1, charArray"
"main", "152", "Adapter_CharReader.java:88", "Variable Write", "context=ThirdPartyCharReader:1#display:1, i=2"
"main", "153", "Adapter_CharReader.java:90", "Line Step", "file=Adapter_CharReader.java, line=90"
"main", "154", "Adapter_CharReader.java:90", "Field Read", "context=ThirdPartyCharReader:1, charArray"
"main", "155", "Adapter_CharReader.java:88", "Line Step", "file=Adapter_CharReader.java, line=88"
"main", "156", "Adapter_CharReader.java:88", "Field Read", "context=ThirdPartyCharReader:1, charArray"
"main", "157", "Adapter_CharReader.java:88", "Variable Write", "context=ThirdPartyCharReader:1#display:1, i=3"
"main", "158", "Adapter_CharReader.java:90", "Line Step", "file=Adapter_CharReader.java, line=90"
"main", "159", "Adapter_CharReader.java:90", "Field Read", "context=ThirdPartyCharReader:1, charArray"
"main", "160", "Adapter_CharReader.java:88", "Line Step", "file=Adapter_CharReader.java, line=88"
"main", "161", "Adapter_CharReader.java:88", "Field Read", "context=ThirdPartyCharReader:1, charArray"
"main", "162", "Adapter_CharReader.java:88", "Variable Write", "context=ThirdPartyCharReader:1#display:1, i=4"
"main", "163", "Adapter_CharReader.java:90", "Line Step", "file=Adapter_CharReader.java, line=90"
"main", "164", "Adapter_CharReader.java:90", "Field Read", "context=ThirdPartyCharReader:1, charArray"
"main", "165", "Adapter_CharReader.java:88", "Line Step", "file=Adapter_CharReader.java, line=88"
"main", "166", "Adapter_CharReader.java:88", "Field Read", "context=ThirdPartyCharReader:1, charArray"
"main", "167", "Adapter_CharReader.java:92", "Line Step", "file=Adapter_CharReader.java, line=92"
"main", "168", "Adapter_CharReader.java:92", "Variable Delete", "method=ThirdPartyCharReader:1#display:1 <name=i,type=int (id=7),value=<?>,index=0>"
