"main", "95", "AbstractDesign.java:102", "Line Step", "file=AbstractDesign.java, line=102"
"main", "96", "AbstractDesign.java:102", "Method Call", "caller=INDIACarFactory#buildCar:1, target=LINDIACarFactory;.$SWITCH_TABLE$CarType() <SYNTHETIC>"
"main", "97", "AbstractDesign.java:97", "Method Call", "caller=LINDIACarFactory;.$SWITCH_TABLE$CarType() <SYNTHETIC>, target=CarType#values:1"
"main", "98", "AbstractDesign.java:1", "Method Entered", ""
"main", "99", "AbstractDesign.java:1", "Line Step", "file=AbstractDesign.java, line=1"
"main", "100", "AbstractDesign.java:1", "Variable Write", "context=CarType#values:1, result=CarType[3] (id=50)"
"main", "101", "AbstractDesign.java:1", "Method Exit", "returner=CarType#values:1, value=CarType[3] (id=50)"
"main", "102", "AbstractDesign.java:102", "Method Exit", "returner=LINDIACarFactory;.$SWITCH_TABLE$CarType() <SYNTHETIC>, value=<void>"
"main", "103", "AbstractDesign.java:102", "Method Returned", ""
"main", "104", "AbstractDesign.java:102", "Line Step", "file=AbstractDesign.java, line=102"
"main", "105", "AbstractDesign.java:105", "Line Step", "file=AbstractDesign.java, line=105"
"main", "106", "SYSTEM", "Type Load", "class=Car"
"main", "107", "SYSTEM", "Type Load", "class=MicroCar"
"main", "108", "AbstractDesign.java:105", "Field Read", "context=Location, INDIA"
"main", "109", "AbstractDesign.java:105", "New Object", "object=MicroCar:1"
"main", "110", "AbstractDesign.java:105", "Method Call", "caller=INDIACarFactory#buildCar:1, target=MicroCar:1#MicroCar:1"
"main", "111", "AbstractDesign.java:65", "Method Entered", ""
"main", "112", "AbstractDesign.java:65", "Variable Write", "context=MicroCar:1#MicroCar:1, location=Location:3"
"main", "113", "AbstractDesign.java:67", "Line Step", "file=AbstractDesign.java, line=67"
"main", "114", "AbstractDesign.java:67", "Field Read", "context=CarType, MICRO"
"main", "115", "AbstractDesign.java:67", "Method Call", "caller=MicroCar:1#MicroCar:1, target=Car:1#Car:1"
"main", "116", "AbstractDesign.java:11", "Method Entered", ""
"main", "117", "AbstractDesign.java:11", "Variable Write", "context=Car:1#Car:1, location=Location:3"
"main", "118", "AbstractDesign.java:11", "Variable Write", "context=Car:1#Car:1, model=CarType:1"
"main", "119", "AbstractDesign.java:11", "Line Step", "file=AbstractDesign.java, line=11"
"main", "120", "AbstractDesign.java:19", "Line Step", "file=AbstractDesign.java, line=19"
"main", "121", "AbstractDesign.java:19", "Field Write", "context=Car:1, model=null"
"main", "122", "AbstractDesign.java:20", "Line Step", "file=AbstractDesign.java, line=20"
"main", "123", "AbstractDesign.java:20", "Field Write", "context=Car:1, location=null"
"main", "124", "AbstractDesign.java:13", "Line Step", "file=AbstractDesign.java, line=13"
"main", "125", "AbstractDesign.java:13", "Field Write", "context=Car:1, model=CarType:1"
"main", "126", "AbstractDesign.java:14", "Line Step", "file=AbstractDesign.java, line=14"
"main", "127", "AbstractDesign.java:14", "Field Write", "context=Car:1, location=Location:3"
"main", "128", "AbstractDesign.java:15", "Line Step", "file=AbstractDesign.java, line=15"
"main", "129", "AbstractDesign.java:15", "Method Exit", "returner=Car:1#Car:1, value=<void>"
"main", "130", "AbstractDesign.java:67", "Method Returned", ""
"main", "131", "AbstractDesign.java:68", "Line Step", "file=AbstractDesign.java, line=68"
"main", "132", "AbstractDesign.java:68", "Method Call", "caller=MicroCar:1#MicroCar:1, target=MicroCar:1#construct:1"
"main", "133", "AbstractDesign.java:71", "Method Entered", ""
"main", "134", "AbstractDesign.java:73", "Line Step", "file=AbstractDesign.java, line=73"
"main", "135", "AbstractDesign.java:74", "Line Step", "file=AbstractDesign.java, line=74"
"main", "136", "AbstractDesign.java:74", "Method Exit", "returner=MicroCar:1#construct:1, value=<void>"
"main", "137", "AbstractDesign.java:68", "Method Returned", ""
"main", "138", "AbstractDesign.java:69", "Line Step", "file=AbstractDesign.java, line=69"
"main", "139", "AbstractDesign.java:69", "Method Exit", "returner=MicroCar:1#MicroCar:1, value=<void>"
"main", "140", "AbstractDesign.java:105", "Method Returned", ""
"main", "141", "AbstractDesign.java:105", "Line Step", "file=AbstractDesign.java, line=105"
"main", "142", "AbstractDesign.java:105", "Variable Write", "context=INDIACarFactory#buildCar:1, car=MicroCar:1"
"main", "143", "AbstractDesign.java:106", "Line Step", "file=AbstractDesign.java, line=106"
"main", "144", "AbstractDesign.java:120", "Line Step", "file=AbstractDesign.java, line=120"
"main", "145", "AbstractDesign.java:120", "Variable Write", "context=INDIACarFactory#buildCar:1, result=MicroCar:1"
"main", "146", "AbstractDesign.java:120", "Method Exit", "returner=INDIACarFactory#buildCar:1, value=MicroCar:1"
"main", "147", "AbstractDesign.java:203", "Method Returned", ""
"main", "148", "AbstractDesign.java:203", "Line Step", "file=AbstractDesign.java, line=203"
"main", "149", "AbstractDesign.java:203", "Variable Write", "context=CarFactory#buildCar:1, car=MicroCar:1"
"main", "150", "AbstractDesign.java:204", "Line Step", "file=AbstractDesign.java, line=204"
"main", "151", "AbstractDesign.java:211", "Line Step", "file=AbstractDesign.java, line=211"
"main", "152", "AbstractDesign.java:211", "Variable Write", "context=CarFactory#buildCar:1, result=MicroCar:1"
"main", "153", "AbstractDesign.java:211", "Method Exit", "returner=CarFactory#buildCar:1, value=MicroCar:1"
"main", "154", "AbstractDesign.java:220", "Method Returned", ""
"main", "155", "AbstractDesign.java:220", "Line Step", "file=AbstractDesign.java, line=220"
"main", "156", "AbstractDesign.java:45", "Method Call", "caller=AbstractDesign#main:1, target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "157", "AbstractDesign.java:45", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Ljava/lang/String;.valueOf(Ljava/lang/Object;)"
"main", "158", "AbstractDesign.java:45", "Method Call", "caller=Ljava/lang/String;.valueOf(Ljava/lang/Object;), target=Car:1#toString:1"
"main", "159", "AbstractDesign.java:43", "Method Entered", ""
"main", "160", "AbstractDesign.java:45", "Field Read", "context=Car:1, model"
"main", "161", "AbstractDesign.java:45", "Field Read", "context=Car:1, location"
"main", "162", "AbstractDesign.java:45", "Variable Write", "context=Car:1#toString:1, result=""CarModel - MICRO located in INDIA"""
"main", "163", "AbstractDesign.java:45", "Method Exit", "returner=Car:1#toString:1, value=""CarModel - MICRO located in INDIA"""
"main", "164", "AbstractDesign.java:221", "Method Exit", "returner=Ljava/lang/String;.valueOf(Ljava/lang/Object;), value=<void>"
