"main", "57", "Pizza.java:2", "Line Step", "file=Pizza.java, line=2"
"main", "58", "Pizza.java:2", "Method Exit", "returner=Pizza:1#Pizza:1, value=<void>"
"main", "59", "CheesePizza.java:6", "Method Returned", ""
"main", "60", "CheesePizza.java:7", "Line Step", "file=CheesePizza.java, line=7"
"main", "61", "CheesePizza.java:7", "Field Write", "context=CheesePizza:1, toppingFactory=GourmetToppingFactory:1"
"main", "62", "CheesePizza.java:8", "Line Step", "file=CheesePizza.java, line=8"
"main", "63", "CheesePizza.java:8", "Method Exit", "returner=CheesePizza:1#CheesePizza:1, value=<void>"
"main", "64", "GourmetPizzaFactory.java:11", "Method Returned", ""
"main", "65", "GourmetPizzaFactory.java:11", "Line Step", "file=GourmetPizzaFactory.java, line=11"
"main", "66", "GourmetPizzaFactory.java:11", "Variable Write", "context=GourmetPizzaFactory:1#createPizza:1, pizza=CheesePizza:1"
"main", "67", "GourmetPizzaFactory.java:12", "Line Step", "file=GourmetPizzaFactory.java, line=12"
"main", "68", "GourmetPizzaFactory.java:21", "Line Step", "file=GourmetPizzaFactory.java, line=21"
"main", "69", "GourmetPizzaFactory.java:21", "Method Call", "caller=GourmetPizzaFactory:1#createPizza:1, target=CheesePizza:1#addIngredients:1"
"main", "70", "CheesePizza.java:10", "Method Entered", ""
"main", "71", "CheesePizza.java:11", "Line Step", "file=CheesePizza.java, line=11"
"main", "72", "CheesePizza.java:12", "Line Step", "file=CheesePizza.java, line=12"
"main", "73", "CheesePizza.java:12", "Field Read", "context=CheesePizza:1, toppingFactory"
"main", "74", "CheesePizza.java:12", "Method Call", "caller=CheesePizza:1#addIngredients:1, target=GourmetToppingFactory:1#createCheese:1"
"main", "75", "GourmetToppingFactory.java:4", "Method Entered", ""
"main", "76", "GourmetToppingFactory.java:4", "Line Step", "file=GourmetToppingFactory.java, line=4"
"main", "77", "SYSTEM", "Type Load", "class=GoatCheese"
"main", "78", "GourmetToppingFactory.java:4", "New Object", "object=GoatCheese:1"
"main", "79", "GourmetToppingFactory.java:4", "Method Call", "caller=GourmetToppingFactory:1#createCheese:1, target=GoatCheese:1#GoatCheese:1"
"main", "80", "GoatCheese.java:3", "Method Entered", ""
"main", "81", "GoatCheese.java:3", "Line Step", "file=GoatCheese.java, line=3"
"main", "82", "GoatCheese.java:4", "Line Step", "file=GoatCheese.java, line=4"
"main", "83", "GoatCheese.java:4", "Method Call", "caller=GoatCheese:1#GoatCheese:1, target=GoatCheese:1#prepareCheese:1"
"main", "84", "GoatCheese.java:7", "Method Entered", ""
"main", "85", "GoatCheese.java:8", "Line Step", "file=GoatCheese.java, line=8"
"main", "86", "GoatCheese.java:9", "Line Step", "file=GoatCheese.java, line=9"
"main", "87", "GoatCheese.java:9", "Method Exit", "returner=GoatCheese:1#prepareCheese:1, value=<void>"
"main", "88", "GoatCheese.java:4", "Method Returned", ""
"main", "89", "GoatCheese.java:5", "Line Step", "file=GoatCheese.java, line=5"
"main", "90", "GoatCheese.java:5", "Method Exit", "returner=GoatCheese:1#GoatCheese:1, value=<void>"
"main", "91", "GourmetToppingFactory.java:4", "Method Returned", ""
"main", "92", "GourmetToppingFactory.java:4", "Line Step", "file=GourmetToppingFactory.java, line=4"
"main", "93", "GourmetToppingFactory.java:4", "Variable Write", "context=GourmetToppingFactory:1#createCheese:1, result=GoatCheese:1"
"main", "94", "GourmetToppingFactory.java:4", "Method Exit", "returner=GourmetToppingFactory:1#createCheese:1, value=GoatCheese:1"
"main", "95", "CheesePizza.java:12", "Method Returned", ""
"main", "96", "CheesePizza.java:12", "Line Step", "file=CheesePizza.java, line=12"
"main", "97", "CheesePizza.java:13", "Line Step", "file=CheesePizza.java, line=13"
"main", "98", "CheesePizza.java:13", "Field Read", "context=CheesePizza:1, toppingFactory"
"main", "99", "CheesePizza.java:13", "Method Call", "caller=CheesePizza:1#addIngredients:1, target=GourmetToppingFactory:1#createSauce:1"
"main", "100", "GourmetToppingFactory.java:6", "Method Entered", ""
"main", "101", "GourmetToppingFactory.java:6", "Line Step", "file=GourmetToppingFactory.java, line=6"
"main", "102", "SYSTEM", "Type Load", "class=CaliforniaOilSauce"
"main", "103", "GourmetToppingFactory.java:6", "New Object", "object=CaliforniaOilSauce:1"
"main", "104", "GourmetToppingFactory.java:6", "Method Call", "caller=GourmetToppingFactory:1#createSauce:1, target=CaliforniaOilSauce:1#CaliforniaOilSauce:1"
"main", "105", "CaliforniaOilSauce.java:2", "Method Entered", ""
"main", "106", "CaliforniaOilSauce.java:2", "Line Step", "file=CaliforniaOilSauce.java, line=2"
"main", "107", "CaliforniaOilSauce.java:3", "Line Step", "file=CaliforniaOilSauce.java, line=3"
"main", "108", "CaliforniaOilSauce.java:3", "Method Call", "caller=CaliforniaOilSauce:1#CaliforniaOilSauce:1, target=CaliforniaOilSauce:1#prepareSauce:1"
"main", "109", "CaliforniaOilSauce.java:6", "Method Entered", ""
"main", "110", "CaliforniaOilSauce.java:7", "Line Step", "file=CaliforniaOilSauce.java, line=7"
"main", "111", "CaliforniaOilSauce.java:8", "Line Step", "file=CaliforniaOilSauce.java, line=8"
"main", "112", "CaliforniaOilSauce.java:8", "Method Exit", "returner=CaliforniaOilSauce:1#prepareSauce:1, value=<void>"
"main", "113", "CaliforniaOilSauce.java:3", "Method Returned", ""
"main", "114", "CaliforniaOilSauce.java:4", "Line Step", "file=CaliforniaOilSauce.java, line=4"
"main", "115", "CaliforniaOilSauce.java:4", "Method Exit", "returner=CaliforniaOilSauce:1#CaliforniaOilSauce:1, value=<void>"
"main", "116", "GourmetToppingFactory.java:6", "Method Returned", ""
"main", "117", "GourmetToppingFactory.java:6", "Line Step", "file=GourmetToppingFactory.java, line=6"
"main", "118", "GourmetToppingFactory.java:6", "Variable Write", "context=GourmetToppingFactory:1#createSauce:1, result=CaliforniaOilSauce:1"
"main", "119", "GourmetToppingFactory.java:6", "Method Exit", "returner=GourmetToppingFactory:1#createSauce:1, value=CaliforniaOilSauce:1"
"main", "120", "CheesePizza.java:13", "Method Returned", ""
"main", "121", "CheesePizza.java:13", "Line Step", "file=CheesePizza.java, line=13"
"main", "122", "CheesePizza.java:14", "Line Step", "file=CheesePizza.java, line=14"
"main", "123", "CheesePizza.java:14", "Method Exit", "returner=CheesePizza:1#addIngredients:1, value=<void>"
"main", "124", "GourmetPizzaFactory.java:21", "Method Returned", ""
"main", "125", "GourmetPizzaFactory.java:22", "Line Step", "file=GourmetPizzaFactory.java, line=22"
"main", "126", "GourmetPizzaFactory.java:22", "Method Call", "caller=GourmetPizzaFactory:1#createPizza:1, target=Pizza:1#bakePizza:1"
"main", "127", "Pizza.java:4", "Method Entered", ""
"main", "128", "Pizza.java:5", "Line Step", "file=Pizza.java, line=5"
"main", "129", "Pizza.java:6", "Line Step", "file=Pizza.java, line=6"
"main", "130", "Pizza.java:6", "Method Exit", "returner=Pizza:1#bakePizza:1, value=<void>"
"main", "131", "GourmetPizzaFactory.java:22", "Method Returned", ""
"main", "132", "GourmetPizzaFactory.java:23", "Line Step", "file=GourmetPizzaFactory.java, line=23"
"main", "133", "GourmetPizzaFactory.java:23", "Variable Write", "context=GourmetPizzaFactory:1#createPizza:1, result=CheesePizza:1"
"main", "134", "GourmetPizzaFactory.java:23", "Method Exit", "returner=GourmetPizzaFactory:1#createPizza:1, value=CheesePizza:1"
"main", "135", "GourmetPizzaFactoryTest.java:7", "Method Returned", ""
