"main", "62", "CommanderImplTest.java:8", "Method Call", "caller=CommanderImplTest#main:1, target=CommanderImpl:1#startAttack:1"
"main", "63", "CommanderImpl.java:20", "Method Entered", ""
"main", "64", "CommanderImpl.java:20", "Variable Write", "context=CommanderImpl:1#startAttack:1, armedUnit=SoldierUnit:1"
"main", "65", "CommanderImpl.java:21", "Line Step", "file=CommanderImpl.java, line=21"
"main", "66", "CommanderImpl.java:21", "Method Call", "caller=CommanderImpl:1#startAttack:1, target=SoldierUnit:1#attack:1"
"main", "67", "SoldierUnit.java:9", "Method Entered", ""
"main", "68", "SoldierUnit.java:11", "Line Step", "file=SoldierUnit.java, line=11"
"main", "69", "SoldierUnit.java:11", "Field Read", "context=SoldierUnit:1, commander"
"main", "70", "SoldierUnit.java:11", "Method Call", "caller=SoldierUnit:1#attack:1, target=CommanderImpl:1#canAttack:1"
"main", "71", "CommanderImpl.java:16", "Method Entered", ""
"main", "72", "CommanderImpl.java:17", "Line Step", "file=CommanderImpl.java, line=17"
"main", "73", "CommanderImpl.java:17", "Field Read", "context=CommanderImpl:1, attackStatus"
"main", "74", "CommanderImpl.java:17", "Variable Write", "context=CommanderImpl:1#canAttack:1, result=true"
"main", "75", "CommanderImpl.java:17", "Method Exit", "returner=CommanderImpl:1#canAttack:1, value=true"
"main", "76", "SoldierUnit.java:11", "Method Returned", ""
"main", "77", "SoldierUnit.java:11", "Line Step", "file=SoldierUnit.java, line=11"
"main", "78", "SoldierUnit.java:13", "Line Step", "file=SoldierUnit.java, line=13"
"main", "79", "SoldierUnit.java:14", "Line Step", "file=SoldierUnit.java, line=14"
"main", "80", "SoldierUnit.java:14", "Field Read", "context=SoldierUnit:1, commander"
"main", "81", "SoldierUnit.java:14", "Method Call", "caller=SoldierUnit:1#attack:1, target=CommanderImpl:1#setAttackStatus:1"
"main", "82", "CommanderImpl.java:12", "Method Entered", ""
"main", "83", "CommanderImpl.java:12", "Variable Write", "context=CommanderImpl:1#setAttackStatus:1, attackStatus=false"
"main", "84", "CommanderImpl.java:13", "Line Step", "file=CommanderImpl.java, line=13"
"main", "85", "CommanderImpl.java:13", "Field Write", "context=CommanderImpl:1, attackStatus=false"
"main", "86", "CommanderImpl.java:14", "Line Step", "file=CommanderImpl.java, line=14"
"main", "87", "CommanderImpl.java:14", "Method Exit", "returner=CommanderImpl:1#setAttackStatus:1, value=<void>"
"main", "88", "SoldierUnit.java:14", "Method Returned", ""
"main", "89", "SoldierUnit.java:15", "Line Step", "file=SoldierUnit.java, line=15"
"main", "90", "SoldierUnit.java:19", "Line Step", "file=SoldierUnit.java, line=19"
"main", "91", "SoldierUnit.java:19", "Method Exit", "returner=SoldierUnit:1#attack:1, value=<void>"
"main", "92", "CommanderImpl.java:21", "Method Returned", ""
"main", "93", "CommanderImpl.java:22", "Line Step", "file=CommanderImpl.java, line=22"
"main", "94", "CommanderImpl.java:22", "Method Exit", "returner=CommanderImpl:1#startAttack:1, value=<void>"
"main", "95", "CommanderImplTest.java:8", "Method Returned", ""
"main", "96", "CommanderImplTest.java:9", "Line Step", "file=CommanderImplTest.java, line=9"
"main", "97", "CommanderImplTest.java:9", "Method Call", "caller=CommanderImplTest#main:1, target=CommanderImpl:1#startAttack:2"
"main", "98", "CommanderImpl.java:20", "Method Entered", ""
"main", "99", "CommanderImpl.java:20", "Variable Write", "context=CommanderImpl:1#startAttack:2, armedUnit=TankUnit:1"
"main", "100", "CommanderImpl.java:21", "Line Step", "file=CommanderImpl.java, line=21"
"main", "101", "CommanderImpl.java:21", "Method Call", "caller=CommanderImpl:1#startAttack:2, target=TankUnit:1#attack:1"
"main", "102", "TankUnit.java:8", "Method Entered", ""
"main", "103", "TankUnit.java:10", "Line Step", "file=TankUnit.java, line=10"
"main", "104", "TankUnit.java:10", "Field Read", "context=TankUnit:1, commander"
"main", "105", "TankUnit.java:10", "Method Call", "caller=TankUnit:1#attack:1, target=CommanderImpl:1#canAttack:2"
"main", "106", "CommanderImpl.java:16", "Method Entered", ""
"main", "107", "CommanderImpl.java:17", "Line Step", "file=CommanderImpl.java, line=17"
"main", "108", "CommanderImpl.java:17", "Field Read", "context=CommanderImpl:1, attackStatus"
"main", "109", "CommanderImpl.java:17", "Variable Write", "context=CommanderImpl:1#canAttack:2, result=false"
