"main", "65", "Student.java:15", "Method Call", "caller=Student:1#Student:1, target=LStudent$StudentBuilder;.access$0(LStudent$StudentBuilder;) <SYNTHETIC>"
"main", "66", "Student.java:15", "Method Exit", "returner=LStudent$StudentBuilder;.access$0(LStudent$StudentBuilder;) <SYNTHETIC>, value=<void>"
"main", "67", "Student.java:15", "Method Returned", ""
"main", "68", "Student.java:15", "Line Step", "file=Student.java, line=15"
"main", "69", "Student.java:15", "Field Write", "context=Student:1, firstName=""Pra"""
"main", "70", "Student.java:16", "Line Step", "file=Student.java, line=16"
"main", "71", "Student.java:16", "Method Call", "caller=Student:1#Student:1, target=LStudent$StudentBuilder;.access$1(LStudent$StudentBuilder;) <SYNTHETIC>"
"main", "72", "Student.java:16", "Method Exit", "returner=LStudent$StudentBuilder;.access$1(LStudent$StudentBuilder;) <SYNTHETIC>, value=<void>"
"main", "73", "Student.java:16", "Method Returned", ""
"main", "74", "Student.java:16", "Line Step", "file=Student.java, line=16"
"main", "75", "Student.java:16", "Field Write", "context=Student:1, lastName=""Bhu"""
"main", "76", "Student.java:17", "Line Step", "file=Student.java, line=17"
"main", "77", "Student.java:17", "Method Call", "caller=Student:1#Student:1, target=LStudent$StudentBuilder;.access$2(LStudent$StudentBuilder;) <SYNTHETIC>"
"main", "78", "Student.java:17", "Method Exit", "returner=LStudent$StudentBuilder;.access$2(LStudent$StudentBuilder;) <SYNTHETIC>, value=<void>"
"main", "79", "Student.java:17", "Method Returned", ""
"main", "80", "Student.java:17", "Line Step", "file=Student.java, line=17"
"main", "81", "Student.java:17", "Field Write", "context=Student:1, age=""25"""
"main", "82", "Student.java:18", "Line Step", "file=Student.java, line=18"
"main", "83", "Student.java:18", "Method Call", "caller=Student:1#Student:1, target=LStudent$StudentBuilder;.access$3(LStudent$StudentBuilder;) <SYNTHETIC>"
"main", "84", "Student.java:18", "Method Exit", "returner=LStudent$StudentBuilder;.access$3(LStudent$StudentBuilder;) <SYNTHETIC>, value=<void>"
"main", "85", "Student.java:18", "Method Returned", ""
"main", "86", "Student.java:18", "Line Step", "file=Student.java, line=18"
"main", "87", "Student.java:18", "Field Write", "context=Student:1, gender=""M"""
"main", "88", "Student.java:19", "Line Step", "file=Student.java, line=19"
"main", "89", "Student.java:19", "Method Call", "caller=Student:1#Student:1, target=LStudent$StudentBuilder;.access$4(LStudent$StudentBuilder;) <SYNTHETIC>"
"main", "90", "Student.java:19", "Method Exit", "returner=LStudent$StudentBuilder;.access$4(LStudent$StudentBuilder;) <SYNTHETIC>, value=<void>"
"main", "91", "Student.java:19", "Method Returned", ""
"main", "92", "Student.java:19", "Line Step", "file=Student.java, line=19"
"main", "93", "Student.java:19", "Field Write", "context=Student:1, isGraduate=false"
"main", "94", "Student.java:20", "Line Step", "file=Student.java, line=20"
"main", "95", "Student.java:20", "Method Call", "caller=Student:1#Student:1, target=LStudent$StudentBuilder;.access$5(LStudent$StudentBuilder;) <SYNTHETIC>"
"main", "96", "Student.java:20", "Method Exit", "returner=LStudent$StudentBuilder;.access$5(LStudent$StudentBuilder;) <SYNTHETIC>, value=<void>"
"main", "97", "Student.java:20", "Method Returned", ""
"main", "98", "Student.java:20", "Line Step", "file=Student.java, line=20"
"main", "99", "Student.java:20", "Field Write", "context=Student:1, hasExperience=true"
"main", "100", "Student.java:21", "Line Step", "file=Student.java, line=21"
"main", "101", "Student.java:21", "Method Call", "caller=Student:1#Student:1, target=LStudent$StudentBuilder;.access$6(LStudent$StudentBuilder;) <SYNTHETIC>"
"main", "102", "Student.java:21", "Method Exit", "returner=LStudent$StudentBuilder;.access$6(LStudent$StudentBuilder;) <SYNTHETIC>, value=<void>"
"main", "103", "Student.java:21", "Method Returned", ""
"main", "104", "Student.java:21", "Line Step", "file=Student.java, line=21"
"main", "105", "Student.java:21", "Field Write", "context=Student:1, city=null"
"main", "106", "Student.java:22", "Line Step", "file=Student.java, line=22"
"main", "107", "Student.java:22", "Method Call", "caller=Student:1#Student:1, target=LStudent$StudentBuilder;.access$7(LStudent$StudentBuilder;) <SYNTHETIC>"
