SYSTEM," ""1"""," ""SYSTEM"""," ""System Start"""," """"",,,
main," ""5629"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:23#CH.ifa.draw.standard.ChangeAttributeCommand:23"," value=java.awt.Color (id=262)""",,
main," ""5630"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:23#CH.ifa.draw.standard.ChangeAttributeCommand:23"," view=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""5631"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5632"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ChangeAttributeCommand:23#CH.ifa.draw.standard.ChangeAttributeCommand:23"," target=CH.ifa.draw.util.Command:39#CH.ifa.draw.util.Command:39""",,
main," ""5633"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5634"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:39#CH.ifa.draw.util.Command:39"," name=""""Yellow""""""",,
main," ""5635"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5636"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5637"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.util.Command:39"," fName=""""Yellow""""""",,
main," ""5638"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5639"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:39#CH.ifa.draw.util.Command:39"," value=<void>""",,
main," ""5640"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5641"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5642"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:23"," fAttribute=""""FrameColor""""""",,
main," ""5643"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5644"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:23"," fValue=java.awt.Color (id=262)""",,
main," ""5645"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5646"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:23"," fView=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""5647"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5648"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ChangeAttributeCommand:23#CH.ifa.draw.standard.ChangeAttributeCommand:23"," value=<void>""",,
main," ""5649"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5650"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5651"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," target=CH.ifa.draw.util.CommandMenu:4#add:35""",,
main," ""5652"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5653"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:4#add:35"," command=CH.ifa.draw.standard.ChangeAttributeCommand:23""",,
main," ""5654"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5655"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.CommandMenu:4#add:35"," target=CH.ifa.draw.util.Command:39#name:43""",,
main," ""5656"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5657"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5658"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.Command:39"," fName""",,
main," ""5659"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:39#name:43"," result=""""Yellow""""""",,
main," ""5660"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:39#name:43"," value=""""Yellow""""""",,
main," ""5661"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5662"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5663"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:4#add:35"," m=java.awt.MenuItem (id=560)""",,
main," ""5664"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5665"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5666"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5667"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.CommandMenu:4"," fCommands""",,
main," ""5668"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5669"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.CommandMenu:4#add:35"," value=<void>""",,
main," ""5670"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5671"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5672"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," target=CH.ifa.draw.util.ColorMap#size:71""",,
main," ""5673"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5674"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5675"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5676"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:71"," result=15""",,
main," ""5677"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:71"," value=15""",,
main," ""5678"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5679"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5680"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," i=8""",,
main," ""5681"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5682"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," target=CH.ifa.draw.util.ColorMap#name:24""",,
main," ""5683"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5684"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#name:24"," index=8""",,
main," ""5685"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5686"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.ColorMap#name:24"," target=CH.ifa.draw.util.ColorMap#size:72""",,
main," ""5687"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5688"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5689"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5690"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:72"," result=15""",,
main," ""5691"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:72"," value=15""",,
main," ""5692"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5693"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5694"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5695"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5696"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorEntry:9"," fName""",,
main," ""5697"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#name:24"," result=""""New Tan""""""",,
main," ""5698"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#name:24"," value=""""New Tan""""""",,
main," ""5699"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5700"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5701"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5702"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," target=CH.ifa.draw.util.ColorMap#color:24""",,
main," ""5703"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5704"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#color:24"," index=8""",,
main," ""5705"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5706"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.ColorMap#color:24"," target=CH.ifa.draw.util.ColorMap#size:73""",,
main," ""5707"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5708"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5709"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5710"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:73"," result=15""",,
main," ""5711"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:73"," value=15""",,
main," ""5712"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5713"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5714"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5715"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5716"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorEntry:9"," fColor""",,
main," ""5717"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#color:24"," result=java.awt.Color (id=265)""",,
main," ""5718"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#color:24"," value=java.awt.Color (id=265)""",,
main," ""5719"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5720"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5721"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.application.DrawApplication:1"," fView""",,
main," ""5722"""," ""SYSTEM"""," ""New Object"""," ""object=CH.ifa.draw.standard.ChangeAttributeCommand:24""",,,
main," ""5723"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," target=CH.ifa.draw.standard.ChangeAttributeCommand:24#CH.ifa.draw.standard.ChangeAttributeCommand:24""",,
main," ""5724"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5725"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:24#CH.ifa.draw.standard.ChangeAttributeCommand:24"," name=""""New Tan""""""",,
main," ""5726"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:24#CH.ifa.draw.standard.ChangeAttributeCommand:24"," attributeName=""""FrameColor""""""",,
main," ""5727"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:24#CH.ifa.draw.standard.ChangeAttributeCommand:24"," value=java.awt.Color (id=265)""",,
main," ""5728"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:24#CH.ifa.draw.standard.ChangeAttributeCommand:24"," view=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""5729"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5730"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ChangeAttributeCommand:24#CH.ifa.draw.standard.ChangeAttributeCommand:24"," target=CH.ifa.draw.util.Command:40#CH.ifa.draw.util.Command:40""",,
main," ""5731"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5732"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:40#CH.ifa.draw.util.Command:40"," name=""""New Tan""""""",,
main," ""5733"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5734"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5735"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.util.Command:40"," fName=""""New Tan""""""",,
main," ""5736"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5737"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:40#CH.ifa.draw.util.Command:40"," value=<void>""",,
main," ""5738"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5739"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5740"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:24"," fAttribute=""""FrameColor""""""",,
main," ""5741"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5742"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:24"," fValue=java.awt.Color (id=265)""",,
main," ""5743"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5744"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:24"," fView=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""5745"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5746"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ChangeAttributeCommand:24#CH.ifa.draw.standard.ChangeAttributeCommand:24"," value=<void>""",,
main," ""5747"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5748"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5749"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," target=CH.ifa.draw.util.CommandMenu:4#add:36""",,
main," ""5750"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5751"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:4#add:36"," command=CH.ifa.draw.standard.ChangeAttributeCommand:24""",,
main," ""5752"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5753"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.CommandMenu:4#add:36"," target=CH.ifa.draw.util.Command:40#name:44""",,
main," ""5754"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5755"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5756"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.Command:40"," fName""",,
main," ""5757"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:40#name:44"," result=""""New Tan""""""",,
main," ""5758"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:40#name:44"," value=""""New Tan""""""",,
main," ""5759"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5760"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5761"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:4#add:36"," m=java.awt.MenuItem (id=562)""",,
main," ""5762"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5763"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5764"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5765"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.CommandMenu:4"," fCommands""",,
main," ""5766"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5767"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.CommandMenu:4#add:36"," value=<void>""",,
main," ""5768"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5769"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5770"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," target=CH.ifa.draw.util.ColorMap#size:74""",,
main," ""5771"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5772"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5773"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5774"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:74"," result=15""",,
main," ""5775"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:74"," value=15""",,
main," ""5776"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5777"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5778"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," i=9""",,
main," ""5779"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5780"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," target=CH.ifa.draw.util.ColorMap#name:25""",,
main," ""5781"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5782"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#name:25"," index=9""",,
main," ""5783"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5784"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.ColorMap#name:25"," target=CH.ifa.draw.util.ColorMap#size:75""",,
main," ""5785"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5786"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5787"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5788"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:75"," result=15""",,
main," ""5789"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:75"," value=15""",,
main," ""5790"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5791"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5792"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5793"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5794"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorEntry:10"," fName""",,
main," ""5795"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#name:25"," result=""""Aquamarine""""""",,
main," ""5796"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#name:25"," value=""""Aquamarine""""""",,
main," ""5797"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5798"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5799"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5800"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," target=CH.ifa.draw.util.ColorMap#color:25""",,
main," ""5801"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5802"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#color:25"," index=9""",,
main," ""5803"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5804"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.ColorMap#color:25"," target=CH.ifa.draw.util.ColorMap#size:76""",,
main," ""5805"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5806"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5807"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5808"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#size:76"," result=15""",,
main," ""5809"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#size:76"," value=15""",,
main," ""5810"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5811"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5812"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5813"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorMap"," fMap""",,
main," ""5814"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.ColorEntry:10"," fColor""",,
main," ""5815"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.ColorMap#color:25"," result=java.awt.Color (id=268)""",,
main," ""5816"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.ColorMap#color:25"," value=java.awt.Color (id=268)""",,
main," ""5817"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5818"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5819"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.application.DrawApplication:1"," fView""",,
main," ""5820"""," ""SYSTEM"""," ""New Object"""," ""object=CH.ifa.draw.standard.ChangeAttributeCommand:25""",,,
main," ""5821"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," target=CH.ifa.draw.standard.ChangeAttributeCommand:25#CH.ifa.draw.standard.ChangeAttributeCommand:25""",,
main," ""5822"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5823"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:25#CH.ifa.draw.standard.ChangeAttributeCommand:25"," name=""""Aquamarine""""""",,
main," ""5824"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:25#CH.ifa.draw.standard.ChangeAttributeCommand:25"," attributeName=""""FrameColor""""""",,
main," ""5825"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:25#CH.ifa.draw.standard.ChangeAttributeCommand:25"," value=java.awt.Color (id=268)""",,
main," ""5826"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:25#CH.ifa.draw.standard.ChangeAttributeCommand:25"," view=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""5827"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5828"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.standard.ChangeAttributeCommand:25#CH.ifa.draw.standard.ChangeAttributeCommand:25"," target=CH.ifa.draw.util.Command:41#CH.ifa.draw.util.Command:41""",,
main," ""5829"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5830"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:41#CH.ifa.draw.util.Command:41"," name=""""Aquamarine""""""",,
main," ""5831"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5832"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5833"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.util.Command:41"," fName=""""Aquamarine""""""",,
main," ""5834"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5835"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:41#CH.ifa.draw.util.Command:41"," value=<void>""",,
main," ""5836"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5837"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5838"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:25"," fAttribute=""""FrameColor""""""",,
main," ""5839"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5840"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:25"," fValue=java.awt.Color (id=268)""",,
main," ""5841"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5842"""," ""SYSTEM"""," ""Field Write"""," ""context=CH.ifa.draw.standard.ChangeAttributeCommand:25"," fView=CH.ifa.draw.standard.StandardDrawingView:1""",,
main," ""5843"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5844"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.standard.ChangeAttributeCommand:25#CH.ifa.draw.standard.ChangeAttributeCommand:25"," value=<void>""",,
main," ""5845"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5846"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5847"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.application.DrawApplication:1#createColorMenu:2"," target=CH.ifa.draw.util.CommandMenu:4#add:37""",,
main," ""5848"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5849"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:4#add:37"," command=CH.ifa.draw.standard.ChangeAttributeCommand:25""",,
main," ""5850"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5851"""," ""SYSTEM"""," ""Method Call"""," ""caller=CH.ifa.draw.util.CommandMenu:4#add:37"," target=CH.ifa.draw.util.Command:41#name:45""",,
main," ""5852"""," ""SYSTEM"""," ""Method Entered"""," """"",,,
main," ""5853"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5854"""," ""SYSTEM"""," ""Field Read"""," ""context=CH.ifa.draw.util.Command:41"," fName""",,
main," ""5855"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.Command:41#name:45"," result=""""Aquamarine""""""",,
main," ""5856"""," ""SYSTEM"""," ""Method Exit"""," ""returner=CH.ifa.draw.util.Command:41#name:45"," value=""""Aquamarine""""""",,
main," ""5857"""," ""SYSTEM"""," ""Method Returned"""," """"",,,
main," ""5858"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5859"""," ""SYSTEM"""," ""Variable Write"""," ""context=CH.ifa.draw.util.CommandMenu:4#add:37"," m=java.awt.MenuItem (id=564)""",,
main," ""5860"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5861"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
main," ""5862"""," ""SYSTEM"""," ""Line Step"""," ""<source unavailable>""",,,
